date,store_id,sku,product_category,total_sales_units,on_hand_inventory_units,replenishment_units,inventory_pipeline,units_in_transit,units_in_dc,units_on_order,units_under_promotion,shelf_capacity
20210413,1858,64,Category 01,0,15,0,15,0,0,0,0,24
20210414,1858,64,Category 01,0,15,0,15,0,0,0,0,24
20210415,1858,64,Category 01,0,15,0,15,0,0,0,0,24
20210416,1858,64,Category 01,0,15,0,15,0,0,0,0,24
20210417,1858,64,Category 01,1,14,0,14,0,0,0,0,24
20210418,1858,64,Category 01,0,14,0,14,0,0,0,0,24
20210419,1858,64,Category 01,0,14,0,14,0,0,0,0,24
20210420,1858,64,Category 01,0,14,0,14,0,0,0,0,24
20210421,1858,64,Category 01,0,14,0,14,0,0,0,0,24
20210422,1858,64,Category 01,0,14,0,14,0,0,0,0,24
20210423,1858,64,Category 01,3,11,0,11,0,0,0,0,0
20210424,1858,64,Category 01,0,11,0,11,0,0,0,0,24
20210425,1858,64,Category 01,1,10,0,22,0,12,0,0,24
20210426,1858,64,Category 01,0,10,0,22,0,12,0,0,24
20210427,1858,64,Category 01,0,10,12,22,12,0,0,0,24
20210428,1858,64,Category 01,1,21,0,21,0,0,0,0,24
20210429,1858,64,Category 01,0,21,0,21,0,0,0,0,24
20210430,1858,64,Category 01,0,21,0,21,0,0,0,0,24
20190101,1925,64,Category 01,0,19,0,19,0,0,0,0,20
20190102,1925,64,Category 01,0,19,0,19,0,0,0,0,20
20190103,1925,64,Category 01,0,19,0,19,0,0,0,0,20
20190108,1925,64,Category 01,0,18,0,18,0,0,0,0,20
20190109,1925,64,Category 01,0,18,0,18,0,0,0,0,20
20190111,1925,64,Category 01,0,18,0,18,0,0,0,0,20
20190114,1925,64,Category 01,0,18,0,18,0,0,0,0,20
20190116,1925,64,Category 01,0,18,0,18,0,0,0,0,20
20190117,1925,64,Category 01,0,18,0,18,0,0,0,0,20
20190118,1925,64,Category 01,0,18,0,18,0,0,0,0,20
20190119,1925,64,Category 01,0,18,0,18,0,0,0,0,20
20190120,1925,64,Category 01,2,16,0,16,0,0,0,0,20
20190123,1925,64,Category 01,0,16,0,16,0,0,0,0,20
20190130,1925,64,Category 01,0,16,0,16,0,0,0,0,20
20190201,1925,64,Category 01,0,16,0,16,0,0,0,0,20
20190202,1925,64,Category 01,0,16,0,16,0,0,0,0,20
20190205,1925,64,Category 01,0,16,0,16,0,0,0,0,20
20190206,1925,64,Category 01,0,16,0,16,0,0,0,0,20
20190212,1925,64,Category 01,2,14,0,14,0,0,0,0,20
20190214,1925,64,Category 01,0,14,0,14,0,0,0,0,20
20190215,1925,64,Category 01,0,14,0,14,0,0,0,0,20
20190216,1925,64,Category 01,0,14,0,14,0,0,0,0,20
20190221,1925,64,Category 01,0,14,0,14,0,0,0,0,20
20190222,1925,64,Category 01,0,14,0,14,0,0,0,0,20
20190223,1925,64,Category 01,0,14,0,14,0,0,0,0,20
20190224,1925,64,Category 01,0,14,0,14,0,0,0,0,20
20190225,1925,64,Category 01,0,14,0,14,0,0,0,0,20
20190227,1925,64,Category 01,0,14,0,14,0,0,0,0,20
20190301,1925,64,Category 01,0,14,0,14,0,0,0,0,20
20190302,1925,64,Category 01,0,14,0,14,0,0,0,0,30
20190305,1925,64,Category 01,0,14,0,14,0,0,0,0,30
20190308,1925,64,Category 01,0,12,0,36,0,24,0,0,30
20190312,1925,64,Category 01,0,36,0,36,0,0,0,0,30
20190314,1925,64,Category 01,0,36,0,36,0,0,0,0,30
20190315,1925,64,Category 01,0,36,0,36,0,0,0,0,30
20190316,1925,64,Category 01,0,36,0,36,0,0,0,0,30
20190319,1925,64,Category 01,0,36,0,36,0,0,0,0,30
20190321,1925,64,Category 01,0,36,0,36,0,0,0,0,30
20190322,1925,64,Category 01,0,36,0,36,0,0,0,0,30
20190323,1925,64,Category 01,4,32,0,56,0,24,0,0,30
20190326,1925,64,Category 01,0,54,0,54,0,0,0,0,30
20190327,1925,64,Category 01,0,54,0,54,0,0,0,0,30
20190331,1925,64,Category 01,0,53,0,53,0,0,0,0,30
20190402,1925,64,Category 01,0,53,0,53,0,0,0,0,30
20190403,1925,64,Category 01,0,53,0,53,0,0,0,0,30
20190408,1925,64,Category 01,0,51,0,51,0,0,0,0,30
20190409,1925,64,Category 01,0,51,0,51,0,0,0,0,30
20190416,1925,64,Category 01,0,47,0,47,0,0,0,0,30
20190417,1925,64,Category 01,0,47,0,47,0,0,0,0,30
20190421,1925,64,Category 01,1,46,0,46,0,0,0,0,30
20190424,1925,64,Category 01,3,43,0,43,0,0,0,0,30
20190426,1925,64,Category 01,0,43,0,43,0,0,0,0,30
20190429,1925,64,Category 01,0,42,0,42,0,0,0,0,30
20190505,1925,64,Category 01,0,40,0,40,0,0,0,0,30
20190514,1925,64,Category 01,0,37,0,37,0,0,0,0,30
20190515,1925,64,Category 01,0,37,0,37,0,0,0,0,30
20190523,1925,64,Category 01,2,24,0,24,0,0,0,0,30
20190527,1925,64,Category 01,0,21,0,21,0,0,0,0,30
20190529,1925,64,Category 01,2,18,0,18,0,0,0,0,30
20190601,1925,64,Category 01,0,18,0,18,0,0,0,0,30
20190604,1925,64,Category 01,0,13,12,25,12,0,0,0,30
20190606,1925,64,Category 01,0,13,0,25,12,0,0,0,30
20190607,1925,64,Category 01,1,24,0,24,0,0,0,0,30
20190611,1925,64,Category 01,2,20,0,20,0,0,0,0,30
20190613,1925,64,Category 01,0,19,0,19,0,0,0,0,30
20190614,1925,64,Category 01,2,17,0,17,0,0,0,0,30
20190615,1925,64,Category 01,0,17,0,17,0,0,0,0,30
20190619,1925,64,Category 01,0,16,0,28,0,12,0,0,30
20190621,1925,64,Category 01,0,27,0,27,0,0,0,0,30
20190623,1925,64,Category 01,0,52,0,52,0,0,0,0,30
20190625,1925,64,Category 01,0,50,0,50,0,0,0,0,30
20190630,1925,64,Category 01,0,17,0,17,0,0,0,0,30
20190702,1925,64,Category 01,1,16,0,28,0,12,0,0,30
20190707,1925,64,Category 01,2,25,0,25,0,0,0,0,30
20190709,1925,64,Category 01,0,24,0,24,0,0,0,0,30
20190710,1925,64,Category 01,1,23,0,23,0,0,0,0,30
20190711,1925,64,Category 01,0,23,0,23,0,0,0,0,30
20190712,1925,64,Category 01,0,23,0,23,0,0,0,0,30
20190715,1925,64,Category 01,1,21,0,21,0,0,0,0,30
20190719,1925,64,Category 01,0,20,0,20,0,0,0,0,30
20190720,1925,64,Category 01,0,20,0,20,0,0,0,0,30
20190721,1925,64,Category 01,0,20,0,20,0,0,0,0,30
20190725,1925,64,Category 01,2,16,84,100,84,0,0,0,30
20190726,1925,64,Category 01,0,100,0,100,0,0,0,0,30
20190801,1925,64,Category 01,0,100,0,100,0,0,0,0,30
20190807,1925,64,Category 01,0,97,0,97,0,0,0,0,30
20190809,1925,64,Category 01,3,92,0,92,0,0,0,0,30
20190812,1925,64,Category 01,0,88,0,88,0,0,0,0,30
20190814,1925,64,Category 01,0,88,0,88,0,0,0,0,30
20190817,1925,64,Category 01,1,85,0,85,0,0,0,0,30
20190821,1925,64,Category 01,0,85,0,85,0,0,0,0,30
20190823,1925,64,Category 01,2,82,0,82,0,0,0,0,30
20190825,1925,64,Category 01,3,78,0,78,0,0,0,0,30
20190829,1925,64,Category 01,1,73,0,73,0,0,0,0,30
20190831,1925,64,Category 01,4,68,0,68,0,0,0,0,30
20190905,1925,64,Category 01,0,64,0,64,0,0,0,0,30
20190907,1925,64,Category 01,0,64,0,64,0,0,0,0,30
20190908,1925,64,Category 01,0,64,0,64,0,0,0,0,30
20190909,1925,64,Category 01,0,64,0,64,0,0,0,0,30
20190911,1925,64,Category 01,0,64,0,64,0,0,0,0,30
20190913,1925,64,Category 01,2,62,0,62,0,0,0,0,30
20190914,1925,64,Category 01,0,62,0,62,0,0,0,0,30
20190915,1925,64,Category 01,1,61,0,61,0,0,0,0,30
20190917,1925,64,Category 01,0,61,0,61,0,0,0,0,30
20190923,1925,64,Category 01,0,61,0,61,0,0,0,0,30
20190930,1925,64,Category 01,0,60,0,60,0,0,0,0,30
20191001,1925,64,Category 01,0,60,0,60,0,0,0,0,30
20191003,1925,64,Category 01,0,59,0,59,0,0,0,0,30
20191007,1925,64,Category 01,0,55,0,55,0,0,0,0,30
20191008,1925,64,Category 01,3,52,0,52,0,0,0,0,30
20191009,1925,64,Category 01,0,52,0,52,0,0,0,0,30
20191014,1925,64,Category 01,0,46,0,46,0,0,0,0,30
20191015,1925,64,Category 01,0,46,0,46,0,0,0,0,30
20191016,1925,64,Category 01,0,46,0,46,0,0,0,0,30
20191018,1925,64,Category 01,0,46,0,46,0,0,0,0,30
20191019,1925,64,Category 01,0,46,0,46,0,0,0,0,30
20191023,1925,64,Category 01,3,43,0,43,0,0,0,0,30
20191024,1925,64,Category 01,1,42,0,42,0,0,0,0,30
20191026,1925,64,Category 01,0,40,0,40,0,0,0,0,30
20191028,1925,64,Category 01,0,40,0,40,0,0,0,0,30
20191029,1925,64,Category 01,0,40,0,40,0,0,0,0,30
20191101,1925,64,Category 01,2,35,0,35,0,0,0,0,30
20191104,1925,64,Category 01,0,35,0,35,0,0,0,0,30
20191105,1925,64,Category 01,0,35,0,35,0,0,0,0,30
20191106,1925,64,Category 01,0,35,0,35,0,0,0,0,30
20191107,1925,64,Category 01,0,35,0,35,0,0,0,0,30
20191108,1925,64,Category 01,0,35,0,35,0,0,0,0,30
20191115,1925,64,Category 01,0,34,0,34,0,0,0,0,30
20191117,1925,64,Category 01,0,34,0,34,0,0,0,0,30
20191118,1925,64,Category 01,0,34,0,34,0,0,0,0,30
20191121,1925,64,Category 01,1,33,0,33,0,0,0,0,30
20191122,1925,64,Category 01,0,33,0,33,0,0,0,0,30
20191123,1925,64,Category 01,0,33,0,33,0,0,0,0,30
20191124,1925,64,Category 01,1,32,0,32,0,0,0,0,30
20191125,1925,64,Category 01,0,32,0,32,0,0,0,0,30
20191127,1925,64,Category 01,0,32,0,32,0,0,0,0,30
20191130,1925,64,Category 01,0,31,0,31,0,0,0,0,30
20191201,1925,64,Category 01,0,31,0,31,0,0,0,0,30
20191205,1925,64,Category 01,0,31,0,31,0,0,0,0,30
20191206,1925,64,Category 01,0,31,0,31,0,0,0,0,30
20191208,1925,64,Category 01,0,31,0,31,0,0,0,0,30
20191211,1925,64,Category 01,0,31,0,31,0,0,0,0,30
20191212,1925,64,Category 01,0,31,0,31,0,0,0,0,30
20191219,1925,64,Category 01,0,31,0,31,0,0,0,0,30
20191224,1925,64,Category 01,0,30,0,30,0,0,0,0,30
20191226,1925,64,Category 01,0,30,0,30,0,0,0,0,30
20191228,1925,64,Category 01,0,30,0,30,0,0,0,0,30
20191230,1925,64,Category 01,0,30,0,30,0,0,0,0,30
20191231,1925,64,Category 01,0,30,0,30,0,0,0,0,30
20200102,1925,64,Category 01,0,30,0,30,0,0,0,0,30
20200104,1925,64,Category 01,0,30,0,30,0,0,0,0,30
20200105,1925,64,Category 01,0,30,0,30,0,0,0,0,30
20200106,1925,64,Category 01,0,30,0,30,0,0,0,0,30
20200114,1925,64,Category 01,0,30,0,30,0,0,0,0,30
20200118,1925,64,Category 01,2,28,0,28,0,0,0,0,30
20200121,1925,64,Category 01,0,28,0,28,0,0,0,0,30
20200124,1925,64,Category 01,0,28,0,28,0,0,0,0,30
20200126,1925,64,Category 01,0,28,0,28,0,0,0,0,30
20200204,1925,64,Category 01,0,28,0,28,0,0,0,0,30
20200206,1925,64,Category 01,0,28,0,28,0,0,0,0,30
20200210,1925,64,Category 01,0,28,0,28,0,0,0,0,30
20200212,1925,64,Category 01,0,28,0,28,0,0,0,0,30
20200213,1925,64,Category 01,0,28,0,28,0,0,0,0,30
20200214,1925,64,Category 01,0,0,0,0,0,0,0,0,30
20200215,1925,64,Category 01,0,28,0,28,0,0,0,0,30
20200220,1925,64,Category 01,1,27,0,27,0,0,0,0,30
20200223,1925,64,Category 01,0,27,0,27,0,0,0,0,18
20200226,1925,64,Category 01,0,26,0,26,0,0,0,0,18
20200227,1925,64,Category 01,0,26,0,26,0,0,0,0,18
20200301,1925,64,Category 01,0,26,0,26,0,0,0,0,18
20200304,1925,64,Category 01,0,26,0,26,0,0,0,0,18
20200307,1925,64,Category 01,0,23,0,23,0,0,0,0,18
20200309,1925,64,Category 01,0,23,0,23,0,0,0,0,18
20200312,1925,64,Category 01,17,6,0,6,0,0,0,0,18
20200313,1925,64,Category 01,5,1,0,1,0,0,0,0,18
20200317,1925,64,Category 01,0,1,0,13,0,12,0,0,18
20200321,1925,64,Category 01,11,2,0,2,0,0,0,0,18
20200324,1925,64,Category 01,0,1,12,13,12,0,0,0,18
20200327,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20200328,1925,64,Category 01,6,9,0,9,0,0,0,0,18
20200329,1925,64,Category 01,6,3,0,3,0,0,0,0,18
20200330,1925,64,Category 01,2,1,0,1,0,0,0,0,18
20200331,1925,64,Category 01,0,1,0,1,0,0,0,0,18
20200401,1925,64,Category 01,0,1,0,1,0,0,0,0,18
20200402,1925,64,Category 01,0,0,0,12,0,12,0,0,18
20200406,1925,64,Category 01,1,9,12,21,12,0,0,0,18
20200407,1925,64,Category 01,2,19,0,19,0,0,0,0,18
20200409,1925,64,Category 01,1,17,0,17,0,0,0,0,18
20200410,1925,64,Category 01,1,0,0,0,0,0,0,0,18
20200413,1925,64,Category 01,2,12,0,12,0,0,0,0,18
20200414,1925,64,Category 01,6,6,0,6,0,0,0,0,18
20200418,1925,64,Category 01,1,5,0,5,0,0,0,0,18
20200419,1925,64,Category 01,0,5,0,5,0,0,0,0,18
20200420,1925,64,Category 01,3,2,0,2,0,0,0,0,18
20200421,1925,64,Category 01,2,0,0,0,0,0,0,0,18
20200428,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200429,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200430,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200502,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200508,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200512,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200513,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200514,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200518,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200529,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200531,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200602,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200605,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200608,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200611,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200612,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200613,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200618,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200622,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200625,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200628,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200629,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200704,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200712,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200713,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200717,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200718,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200719,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200723,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200724,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200725,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200801,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200802,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200803,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200804,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200807,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200810,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200811,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200815,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200816,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200817,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200818,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200819,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200820,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200821,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200822,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200825,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200826,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200828,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200829,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200902,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200905,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200913,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200914,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200915,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200916,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200922,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200923,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200926,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20200927,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20201001,1925,64,Category 01,0,0,0,12,0,0,12,0,18
20201002,1925,64,Category 01,0,0,0,12,0,0,12,0,18
20201003,1925,64,Category 01,0,0,0,12,0,0,12,0,18
20201004,1925,64,Category 01,0,0,0,12,0,0,12,0,18
20201011,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20201016,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20201018,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20201023,1925,64,Category 01,0,0,0,12,0,0,12,0,18
20201026,1925,64,Category 01,0,0,0,12,0,0,12,0,18
20201027,1925,64,Category 01,0,0,0,12,0,0,12,0,18
20201029,1925,64,Category 01,0,0,12,12,12,0,0,0,18
20201031,1925,64,Category 01,0,0,0,12,12,0,0,0,18
20201101,1925,64,Category 01,0,12,0,12,0,0,0,0,18
20201103,1925,64,Category 01,0,12,0,12,0,0,0,0,18
20201104,1925,64,Category 01,0,12,0,12,0,0,0,0,18
20201106,1925,64,Category 01,1,11,0,11,0,0,0,0,18
20201107,1925,64,Category 01,1,10,0,10,0,0,0,0,18
20201112,1925,64,Category 01,0,11,0,11,0,0,0,0,18
20201115,1925,64,Category 01,0,10,0,10,0,0,0,0,18
20201116,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20201120,1925,64,Category 01,1,6,0,6,0,0,0,0,18
20201123,1925,64,Category 01,0,5,0,17,0,0,12,0,18
20201125,1925,64,Category 01,0,2,0,14,0,0,12,0,18
20201129,1925,64,Category 01,0,1,0,13,0,0,12,0,18
20201202,1925,64,Category 01,0,0,0,12,0,12,0,0,18
20201204,1925,64,Category 01,0,0,12,12,12,0,0,0,18
20201208,1925,64,Category 01,0,12,0,12,0,0,0,0,18
20201210,1925,64,Category 01,1,11,0,11,0,0,0,0,18
20201214,1925,64,Category 01,0,10,0,10,0,0,0,0,18
20201221,1925,64,Category 01,0,9,0,9,0,0,0,0,18
20201225,1925,64,Category 01,0,9,0,9,0,0,0,0,18
20201226,1925,64,Category 01,0,9,0,9,0,0,0,0,18
20201229,1925,64,Category 01,0,6,0,6,0,0,0,0,18
20210101,1925,64,Category 01,0,6,0,6,0,0,0,0,18
20210103,1925,64,Category 01,0,6,0,6,0,0,0,0,18
20210104,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20210108,1925,64,Category 01,0,6,0,6,0,0,0,0,18
20210118,1925,64,Category 01,0,5,0,17,0,12,0,0,18
20210119,1925,64,Category 01,0,5,12,17,12,0,0,0,18
20210120,1925,64,Category 01,0,17,0,17,0,0,0,0,18
20210122,1925,64,Category 01,0,18,0,18,0,0,0,0,18
20210123,1925,64,Category 01,0,18,0,18,0,0,0,0,18
20210126,1925,64,Category 01,0,18,0,18,0,0,0,0,18
20210127,1925,64,Category 01,0,18,0,18,0,0,0,0,18
20210130,1925,64,Category 01,1,15,0,15,0,0,0,0,18
20210131,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210201,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210203,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210207,1925,64,Category 01,0,0,0,0,0,0,0,0,18
20210208,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210209,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210210,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210211,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210212,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210213,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210214,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210215,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210216,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210217,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210218,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210219,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210220,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210221,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210222,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210223,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210224,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210225,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210226,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210227,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210228,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210301,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210302,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210303,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210304,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210305,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210306,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210307,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210308,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210309,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210310,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210311,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210312,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210313,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210314,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210315,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210316,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210317,1925,64,Category 01,0,15,0,15,0,0,0,0,18
20210318,1925,64,Category 01,1,14,0,14,0,0,0,0,18
20210319,1925,64,Category 01,0,14,0,14,0,0,0,0,18
20210320,1925,64,Category 01,0,14,0,26,0,0,12,0,18
20210321,1925,64,Category 01,1,14,0,26,0,0,12,0,18
20210322,1925,64,Category 01,0,13,0,25,0,0,12,0,18
20210323,1925,64,Category 01,0,13,0,25,0,0,12,0,18
20210324,1925,64,Category 01,1,12,0,24,0,0,12,0,18
20210325,1925,64,Category 01,0,12,0,24,0,0,12,0,18
20210326,1925,64,Category 01,0,12,0,24,0,0,12,0,18
20210327,1925,64,Category 01,0,12,0,24,0,0,12,0,18
20210328,1925,64,Category 01,0,12,0,24,0,0,12,0,18
20210329,1925,64,Category 01,1,11,0,35,0,12,12,0,18
20210330,1925,64,Category 01,0,11,12,23,12,0,0,0,18
20210331,1925,64,Category 01,0,23,0,23,0,0,0,0,18
20210401,1925,64,Category 01,0,23,0,23,0,0,0,0,18
20210402,1925,64,Category 01,0,23,0,23,0,0,0,0,18
20210403,1925,64,Category 01,3,20,0,20,0,0,0,0,18
20210404,1925,64,Category 01,0,20,0,20,0,0,0,0,18
20210405,1925,64,Category 01,0,20,0,20,0,0,0,0,18
20210406,1925,64,Category 01,0,20,0,20,0,0,0,0,18
20210407,1925,64,Category 01,0,20,0,20,0,0,0,0,18
20210408,1925,64,Category 01,1,19,0,19,0,0,0,0,18
20210409,1925,64,Category 01,0,19,0,19,0,0,0,0,18
20210410,1925,64,Category 01,0,19,0,19,0,0,0,0,18
20210411,1925,64,Category 01,0,19,0,19,0,0,0,0,18
20210412,1925,64,Category 01,0,19,0,19,0,0,0,0,18
20210413,1925,64,Category 01,0,19,0,19,0,0,0,0,18
20210414,1925,64,Category 01,1,19,0,19,0,0,0,0,18
20210415,1925,64,Category 01,0,18,0,18,0,0,0,0,18
20210416,1925,64,Category 01,0,18,0,18,0,0,0,0,18
20210417,1925,64,Category 01,3,15,0,15,0,0,0,0,18
20210418,1925,64,Category 01,3,15,0,15,0,0,0,0,18
20210419,1925,64,Category 01,0,12,0,12,0,0,0,0,18
20210420,1925,64,Category 01,0,12,0,12,0,0,0,0,18
20210421,1925,64,Category 01,0,12,0,12,0,0,0,0,18
20210422,1925,64,Category 01,1,11,0,11,0,0,0,0,18
20210423,1925,64,Category 01,0,11,0,11,0,0,0,0,0
20210424,1925,64,Category 01,0,11,0,11,0,0,0,0,18
20210425,1925,64,Category 01,0,11,0,11,0,0,0,0,18
20210426,1925,64,Category 01,0,11,0,11,0,0,0,0,18
20210427,1925,64,Category 01,0,11,0,11,0,0,0,0,18
20210428,1925,64,Category 01,1,10,0,10,0,0,0,0,18
20210429,1925,64,Category 01,0,10,0,10,0,0,0,0,18
20210430,1925,64,Category 01,0,10,0,10,0,0,0,0,18
20190106,1936,153,Category 02,0,18,0,18,0,0,0,0,36
20190109,1936,153,Category 02,0,16,0,16,0,0,0,0,36
20190110,1936,153,Category 02,0,16,0,16,0,0,0,0,36
20190111,1936,153,Category 02,0,16,0,16,0,0,0,0,36
20190112,1936,153,Category 02,0,16,0,16,0,0,0,0,36
20190113,1936,153,Category 02,0,16,0,16,0,0,0,0,36
20190115,1936,153,Category 02,1,15,0,15,0,0,0,0,36
20190116,1936,153,Category 02,0,15,0,15,0,0,0,0,36
20190119,1936,153,Category 02,0,14,0,14,0,0,0,0,36
20190120,1936,153,Category 02,0,14,0,14,0,0,0,0,36
20190121,1936,153,Category 02,0,14,0,14,0,0,0,0,36
20190123,1936,153,Category 02,1,12,0,12,0,0,0,0,36
20190125,1936,153,Category 02,1,11,0,11,0,0,0,0,36
20190128,1936,153,Category 02,0,11,0,65,0,54,0,0,36
20190129,1936,153,Category 02,1,9,0,63,0,54,0,0,36
20190130,1936,153,Category 02,0,9,36,63,54,0,0,0,36
20190201,1936,153,Category 02,0,9,0,63,54,0,0,0,36
20190203,1936,153,Category 02,0,9,0,63,54,0,0,0,36
20190205,1936,153,Category 02,0,8,0,62,54,0,0,0,36
20190207,1936,153,Category 02,0,8,0,62,54,0,0,0,36
20190208,1936,153,Category 02,0,62,0,62,0,0,0,0,36
20190210,1936,153,Category 02,0,62,0,62,0,0,0,0,36
20190212,1936,153,Category 02,1,60,0,60,0,0,0,0,36
20190213,1936,153,Category 02,0,60,0,60,0,0,0,0,36
20190214,1936,153,Category 02,0,60,0,60,0,0,0,0,36
20190215,1936,153,Category 02,0,60,0,60,0,0,0,0,36
20190216,1936,153,Category 02,0,60,0,60,0,0,0,0,36
20190220,1936,153,Category 02,1,57,0,57,0,0,0,0,36
20190221,1936,153,Category 02,1,56,0,56,0,0,0,0,36
20190222,1936,153,Category 02,2,52,0,52,0,0,0,0,36
